date,agency,sub_agency,artist_name,youtube_subscribers,youtube_total_views,youtube_video_count,youtube_channel_thumbnail,wikipedia_pv_ja,wikipedia_pv_en
2026-09-05,JYP,JYP Entertainment,DAY6,2290000,2462519367,1126,https://yt3.ggpht.com/9l6IIG6X_DWsz0hP482yQZHHeY8UfqYN80c6YTPPNfRf2iYRbusbqUx9ynHzDBbeizr3cyVlL9k=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,JYP,JYP Entertainment Japan,NiziU,2320000,1852543016,3167,https://yt3.ggpht.com/upFDm_ucOI7JqL0oezIZt3LcKf0HLSAIgj7VmPh1cfHXE-9_Tsp8UX3txTMgB5yba6qq35imFZY=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,JYP,JYP Entertainment,Xdinary Heroes,1250000,305214323,1161,https://yt3.ggpht.com/DTC-cX0_aHLJ8TGZnZi8KaSEOL6ErL91xD8wviRa1Z9agNl_4vhEMaeEgyoVC1rorEla0Uwn=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,JYP,JYP USA (A2K),VCHA,12,211,2,https://yt3.ggpht.com/MIRO0TE50uayce0289pUKIZy80Ku2azjHlLrYmaiwba2xTLTwGQq9h4QiqPM72lAK-8cv6ja=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,JYP,JYP Entertainment,2PM,1480000,614248536,833,https://yt3.ggpht.com/eSUORHsNLJhQxk3wPRJVxH8Rp90QAxIE6xzPkNorTdRZRZLWw76sQlCNCMMjq_HzCNIPNKz4Z_A=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,JYP,(契約終了),GOT7,6220000,1100531730,579,https://yt3.ggpht.com/ytc/AIdro_kDbBMd0WC7kpnkgF1kz517U3u8C95lPfCMbhEL9ghma-U=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,JYP,INNIT Entertainment,OURBIRTHDAY,143000,18561489,142,https://yt3.ggpht.com/sfQVqIEuMj_76ORV0_a8KugXyHxXZhZ34-j10ZYQIxaHw-95fh-utmeax82LtuTdf3gb4cZZXg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,JYP,JYP Entertainment Japan(Sony Music Japan),NEXZ,620000,282303178,2536,https://yt3.ggpht.com/Y9i_AVIOcxNQdhK_aWpJ8pPDCxaDD1e5vPtiDKlD6Oc_IMjWj4i70oWslQOKbEfW9vHZl8zvEA=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,BLACKPINK,101000000,42844306298,668,https://yt3.ggpht.com/U3VrCkKjzTpQ3VYv4SCPjNfDHeJV-swGNnhLYhr0nV4lZz_GVUNzK4EB-HFRfKv9S5VNh14uAg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,TREASURE,8050000,4148411254,1892,https://yt3.ggpht.com/aUvewrJGTcI4ANkUkWnnwkDr0esbtIrWntgvCb1GWGnRAEKHePNCirzbC2YdoIdKSA0_c63XBQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,WINNER,1680,66379,119,https://yt3.ggpht.com/ytc/AIdro_nZtXSBPc8cn1W8AAcSzJWGEOvuef9-lxnD06UoydoY8g=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,BABYMONSTER,13100000,10027267089,1039,https://yt3.ggpht.com/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,AKMU,3550000,2297561749,344,https://yt3.ggpht.com/HQAdEBGy5ckY50VSIWTMgkruPbRpiqgFjxmiPMey5_B10iVma1fEL52wcNcRgxnPqtJb0V7q=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,Taeyang,2080000,654241298,214,https://yt3.ggpht.com/xaWVFh7979ngt_atggGBY6mCwnxEHRU5Zfj7yzzKtkng4kgl9Fq-zVLz9kfb6CD_g3fQ8PNbwQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,G-Dragon,4260000,1469053732,110,https://yt3.ggpht.com/lwmgwa2stvbxCPXv0ROr1Eu54zGc9AIQ5GZVzliJoh3GIXIOEglrVDCFxHiP-Tf7Q65zbQsR=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,BIGBANG,16900000,10629679252,792,https://yt3.ggpht.com/ytc/AIdro_n0J82ENLVh_wfaD7eOSjwfqloqGswqBxH4H-gg8PscRKw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,(移籍報道あり),iKON,8660000,3038947238,896,https://yt3.ggpht.com/Rydo3NnLlM_EfXkaY04nhpsEzzMaEy6bzFxT2jw9axtyPkNcVOA0nZuXPGRNAF_CG5mfvQrpSw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,YG Entertainment,Lee Hi,1870000,854279332,127,https://yt3.ggpht.com/evWQ8qHLVmFsLoW7d01jzSu7ndBuY1fN56kpFVnb7ZLoNif4UNvQWjUYsx4gySr-h3bxDuISKw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,YG,THE BLACK LABEL,MEOVV,1580000,798380085,1118,https://yt3.ggpht.com/NxoBuYZdbffhyDihaiDFO_AOVsnj11EgjZKR4zGIFDSQEIijrzel3ZvE1x9MkvMsyFd1EG4ytVQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,aespa,8900000,6653874018,1934,https://yt3.ggpht.com/ViYqIYAJTZj5RmgEdO-ob0WUtUW3uMZrLq3J7mHL0EX-VZf5KBJTid75w7Ojq5lbBTq-sHYa-pY=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,NCT DREAM,7090000,2516552423,1404,https://yt3.ggpht.com/zueBt4nWmanBgh4z4W1-S5wbiOIESaXVad_TKTbeHlx97T8fKcbjyX-0iwGaPvZ8BQA1Esyybw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,NCT 127,5650000,1621917706,1107,https://yt3.ggpht.com/l9D9SH_XlAECnTVZsvo0jM2o9GKmqjOVXQAWy-Xgy2EK8WLPVSODVP3I-bowl0ys1biuTXcfmg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,RIIZE,2140000,1392794405,2093,https://yt3.ggpht.com/HonsPgcftnH9zgZRBanGOYB4fG_CH0GOoXOsmzkLcVfmA8a7D25fjT4RfeSfRjZYJt2R25RU=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,Red Velvet,5610000,2415505704,852,https://yt3.ggpht.com/tlpg9ruan35dhpWmHD_ZmEBt-fcTnF32GHIt7Yml_pW8kpRQInrbNL9oalMHpeD7QRq2xzQY8Dg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,EXO,9920000,2059285966,950,https://yt3.ggpht.com/ujB2n35HjiBrD1UHWY6aLdZJ4-g01agipoXe2NFQaAbuEhnIPnJHbrfi9ScdgawZWSuKZkPGhg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,SHINee,2640000,849897360,1005,https://yt3.ggpht.com/LBPuKoT9cqeGHOtQDFRWv-WBjhEUcTQScbBAtYck5an9cXzMS2BzRtzRa2-68eZquMI9y9e1QA=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,TVXQ,648000,288215959,383,https://yt3.ggpht.com/U2bnpmMomm03RUoHoUuJjE2PXthmReCUeWHfFPeXLblFrx1oZTo-BNEC5w7woOx-APRc4hVD0w=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,Girls' Generation,3040000,974983854,154,https://yt3.ggpht.com/IIcbRMbr0HCry1r0pYpVFuW-afpdtv7Jssy2FdoqxDekD8C0Rm8A96SizT03cTRz_3-aXnOAbQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,WayV,3600000,556457210,1221,https://yt3.ggpht.com/2vbp0NOkXjMXRQT26XzeGGeQ_15QpLhLQs5P6CtgV2Mh2jtZ-4Rmx_w4i4_1zd_iRaUt6-SL=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,SUPER JUNIOR,2530000,506061636,672,https://yt3.ggpht.com/es38yq_ji8DoV2X6V09W1is4Q8ZyEmvCuQDQGX9L-Sh2EkSNTXZInT2OfeTP2BcnpB3aC41B=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,NCT U,282,11789,11,https://yt3.ggpht.com/HQSXtbEvsfNxQCXo25ihfiOGYQXcAgBuA7zOkU9qHs51VsUAvl9V2scqipJGoV8-vV2VDPdFBQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,NCT WISH,1540000,1211027020,1719,https://yt3.ggpht.com/6XWFHNHfwSFaQWSSYSBqlGnG7bgaKRs-zNGyolItmY_d5uymakA7vDOUKLXYn-aKZdNfwJ6AZoI=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,f(x),503000,293726964,3,https://yt3.ggpht.com/ytc/AIdro_kOLgR_0hKay77NzMIBmVx06UCUGmTwPOl9J_DU-glAtmc=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,SM,SM Entertainment,Hearts2Hearts,3860000,1978533944,1266,https://yt3.ggpht.com/x3ZcA_BPmZ52K1rO0SSP1phM_4KAf1ZYsK_YMwifpl8ihif_MZ4-ylTQBdRW1TJdtHOBcpAdsw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,HYBE,PLEDIS Entertainment,TWS,2210000,1259033926,2308,https://yt3.ggpht.com/oLineVsrAbYEfl8hC4sPloPhni_9Bza78KCAvLsU5lx7jZDW6g1qog4JogzwAnhYRh2rn0t79w=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,HYBE,ABD,TUIDE,456000,33326380,76,https://yt3.ggpht.com/vNal1YSjhgQJ25_mgYjw8OKxXe3nmkvPE5pO4UkLe0SLylZeg3kozBfPwXrpfH-QWP3OBFUD=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,Starship Entertainment,IVE,5230000,4847698504,2586,https://yt3.ggpht.com/_CyiM1Ob0gRzu4d3Y4-l1vJTyZSRld8OR7oJ9PmtLNdDMtN0koRRs_asLpIEsSGmKAwEKK_CTqs=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,Starship Entertainment,KiiiKiii,629000,356047819,939,https://yt3.ggpht.com/FiX2XOR3oZDKJFJREEWlK30eZMTGLmRH8J-9XiqGIbDMo8OGviVlczUhr1EiIjdSRyVhr_1L_6c=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,THE MUZE Entertainment,RESCENE,1140000,653993821,1718,https://yt3.ggpht.com/FZA-rWIvn9keS8iE50HqS4SIMpSRBkcht4r2Cp_gw1qndscJfo_X8qbcwEETVdlMLQoQWlkC6A=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,Cube Entertainment,i-dle,9820000,8073312245,2587,https://yt3.ggpht.com/296qkNEuqGTgJt0cg0h4aotQl6rK-ssj0yCxw1w4VmJDVoRpg8uM_LfuWn_wC-ns1feetX6F=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,KQ Entertainment,ATEEZ,5510000,2161240712,2517,https://yt3.ggpht.com/M_RKZsb4YRL8uunqGIlLOT3Qd9nLMbdcdBrOyH3fOi3yLxh0YBH4pTxfydlUv2KktrcKVujzH9o=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,High Up Entertainment,STAYC,1860000,1624783836,2416,https://yt3.ggpht.com/vKgYTLMSvA3y1J6bM5-b2VVT9CW6djwVWlZf0e_CGkoeeoJBgPROgCbbNRoCn7bEkPe3taID=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,WakeOne,Kep1er,2530000,1207696892,1731,https://yt3.ggpht.com/vtGDUQofwdbgV89VQMyUlSNHYru4ioapSAgHebtc6suxoY-tyqiaWGDbrB7H-1muFhy7hDyl=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,RBW,MAMAMOO,6830000,3001304477,1301,https://yt3.ggpht.com/V0y6r38_i7SmDNtJRg_HTwIRl6xKVAWcO-YLEDrmdyVSYa0XaYvRrJQt0SJjJYHuRda8_fGYPt0=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,WakeOne,ZEROBASEONE,2120000,1094229615,2967,https://yt3.ggpht.com/Hg4ZbB2y-VfSy7dijJm5_FZYogifOd7Yc1sBXPz3jjaBznUEgsPXSrULf-WVmzjiCOLOa7o_gg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,FNC Entertainment,P1Harmony,1760000,529305466,2055,https://yt3.ggpht.com/VwUA1yXC-RrrtLQ3GoOFt9V3DUFkjb3gpTx-fa0qmzVkUZRCrlRUMu2qaRFRJSvI9c0iWnoTxg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,KQ Entertainment,xikers,1080000,149162914,3131,https://yt3.ggpht.com/oYRChuHXJETRXgiVk2rV-PJgcJkbaTZYQtqwlJ1gWgXd8dfpyl5_IDZZVQA4fUtnBZso92NT=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,Modhaus,tripleS,2950000,872495566,3899,https://yt3.ggpht.com/SrXXO4Xv26MfvG5zcZbhQWfTjRFwhPwwEEV8TN-vvjiTMDZJ6hCATg5-ML-bpCpSeU_jMVmiig=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,C9 Entertainment,CIX,1000000,283998087,1011,https://yt3.ggpht.com/BjgwGDlG91ANs1sgZSKcEqV2g66QytfOh4ZdPQgl1BKs7kRtleuD5Njww4RMrgbpGBB9MvHUJw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,RBW,ONEUS,1590000,607785377,1758,https://yt3.ggpht.com/lrMrs4M2xdnIkncJwjV9tTq9yG5g50MH_uvNjbqTZSzMDhVAmKctOMNHV22ShZSX1VQ3XhufqA=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,WakeOne,izna,2040000,589022075,1483,https://yt3.ggpht.com/GDw9Cpgb1d2ycbU2hqxd_L8XoALLk7vxhUHJvjfrIFXGDdILrNkbZMxhp9ZuNDX6Z39KJOnaCg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,VLAST,PLAVE,1200000,871435032,1683,https://yt3.ggpht.com/jEWIicFEI9CPa6wBLoP_txVk5J_TGJUDPRiwoupx0bEXGk_LHokQBqO82rFN_j9VuCEW_1z2tg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-05,OTHER,Yuehua Entertainment,YENA,1290000,871036256,819,https://yt3.ggpht.com/1PO2aCez6i_TqIy1mS-h-PnvjmB46gh42Gdkj4WvGw-ZPW-irnjIGM6tNmm574COoNq398En=s88-c-k-c0x00ffffff-no-rj,,
