date,agency,sub_agency,artist_name,youtube_subscribers,youtube_total_views,youtube_video_count,youtube_channel_thumbnail,wikipedia_pv_ja,wikipedia_pv_en
2026-08-03,HYBE,SOURCE MUSIC,GFRIEND,2390000,759888522,575,https://yt3.ggpht.com/rWpvfaie6hfpZ2A-vxr3Ov3ionP-49l81BZp4-YPw9FVTWre80zYZ0M7AkIrsOB-MTn3CnxFzw=s88-c-k-c0x00ffffff-no-rj,801,1924
2026-08-03,HYBE,HYBE America(Geffen Records),KATSEYE,12500000,9806742723,1370,https://yt3.ggpht.com/zPT-8po4FM5aAeOBcHBpfy1bh3Ulks7p1SvHkbi1zSPlRWWte_xSi4EoOt_eCrOCqBgxJwIwsg=s88-c-k-c0x00ffffff-no-rj,4860,67861
2026-08-03,HYBE,BIGHIT MUSIC,CORTIS,6150000,1836520922,912,https://yt3.ggpht.com/aN2_mVp--4Xv7X1wR66RaMTJS9v8a1bTzxQjfRbfQ13SPOI_j0F4PjrgNfGrpFypBKX6ngColw=s88-c-k-c0x00ffffff-no-rj,8561,17933
2026-08-03,JYP,JYP Entertainment,TWICE,19400000,9334733938,2517,https://yt3.ggpht.com/rj-m7CQIV8hIHx_lB8cjs0NxrDFJaUkVwZ5tCnZTNSVEr2IqXGF-2e7nr7og1IGeRXtHikce=s88-c-k-c0x00ffffff-no-rj,9535,12519
2026-08-03,JYP,JYP Entertainment,Stray Kids,24500000,12258848033,2181,https://yt3.ggpht.com/CIofqs6QaCJq7bD8vo_C1__1udt4A7rIpbnOna8v09Q2NPlO5F-rAmAxZKciQRY0w-_40XEA2pA=s88-c-k-c0x00ffffff-no-rj,10817,20108
2026-08-03,JYP,JYP Entertainment,ITZY,9990000,4226317278,2617,https://yt3.ggpht.com/7mseSxNNVqaEHWf8X8IiJwJFHyA8PGXpFriAAtZNcuq6PrW7Kx2JDDRViKaODn7uekjwAs02MQ=s88-c-k-c0x00ffffff-no-rj,2698,4127
2026-08-03,JYP,JYP Entertainment,NMIXX,4680000,2232587594,1848,https://yt3.ggpht.com/67GqZ7FPYeBoHqvJhrvm3L0nmAe4hwM7lh_9O0JHKoBGe_bo6mPR9mUnXZ5gWDini2t7ss-v=s88-c-k-c0x00ffffff-no-rj,3965,4504
2026-08-03,JYP,JYP Entertainment,DAY6,2290000,2422808568,1085,https://yt3.ggpht.com/9l6IIG6X_DWsz0hP482yQZHHeY8UfqYN80c6YTPPNfRf2iYRbusbqUx9ynHzDBbeizr3cyVlL9k=s88-c-k-c0x00ffffff-no-rj,1050,2346
2026-08-03,JYP,JYP Entertainment Japan,NiziU,2320000,1836360688,3141,https://yt3.ggpht.com/upFDm_ucOI7JqL0oezIZt3LcKf0HLSAIgj7VmPh1cfHXE-9_Tsp8UX3txTMgB5yba6qq35imFZY=s88-c-k-c0x00ffffff-no-rj,31192,1703
2026-08-03,JYP,JYP Entertainment,Xdinary Heroes,1250000,297679530,1153,https://yt3.ggpht.com/DTC-cX0_aHLJ8TGZnZi8KaSEOL6ErL91xD8wviRa1Z9agNl_4vhEMaeEgyoVC1rorEla0Uwn=s88-c-k-c0x00ffffff-no-rj,720,1562
2026-08-03,JYP,JYP USA (A2K),VCHA,12,190,2,https://yt3.ggpht.com/MIRO0TE50uayce0289pUKIZy80Ku2azjHlLrYmaiwba2xTLTwGQq9h4QiqPM72lAK-8cv6ja=s88-c-k-c0x00ffffff-no-rj,33,66
2026-08-03,JYP,JYP Entertainment,2PM,1480000,604177923,828,https://yt3.ggpht.com/eSUORHsNLJhQxk3wPRJVxH8Rp90QAxIE6xzPkNorTdRZRZLWw76sQlCNCMMjq_HzCNIPNKz4Z_A=s88-c-k-c0x00ffffff-no-rj,3212,4592
2026-08-03,JYP,(契約終了),GOT7,6220000,1071456640,579,https://yt3.ggpht.com/ytc/AIdro_kDbBMd0WC7kpnkgF1kz517U3u8C95lPfCMbhEL9ghma-U=s88-c-k-c0x00ffffff-no-rj,1162,3756
2026-08-03,JYP,INNIT Entertainment,OURBIRTHDAY,66600,7108193,59,https://yt3.ggpht.com/EEFkHn08IxEE_F3WwMjAbPsXCCEO68m5DJ0bVoVLoOVtBdA1WymeJHSK36cj2K0WThLRwOZE=s88-c-k-c0x00ffffff-no-rj,,
2026-08-03,JYP,JYP Entertainment Japan(Sony Music Japan),NEXZ,571000,266016464,2392,https://yt3.ggpht.com/X0PvDdeIv3k2FgjElMbbmW6JFNa4a-IxGGIr154IbKJB2YzfbOs4PvTdmTKc7TJRjTeQ3m52jQ=s88-c-k-c0x00ffffff-no-rj,2065,1472
2026-08-03,YG,YG Entertainment,BLACKPINK,101000000,42602446601,666,https://yt3.ggpht.com/U3VrCkKjzTpQ3VYv4SCPjNfDHeJV-swGNnhLYhr0nV4lZz_GVUNzK4EB-HFRfKv9S5VNh14uAg=s88-c-k-c0x00ffffff-no-rj,7530,32708
2026-08-03,YG,YG Entertainment,TREASURE,8040000,4084415543,1859,https://yt3.ggpht.com/aUvewrJGTcI4ANkUkWnnwkDr0esbtIrWntgvCb1GWGnRAEKHePNCirzbC2YdoIdKSA0_c63XBQ=s88-c-k-c0x00ffffff-no-rj,41,2504
2026-08-03,YG,YG Entertainment,WINNER,1670,65777,116,https://yt3.ggpht.com/ytc/AIdro_nZtXSBPc8cn1W8AAcSzJWGEOvuef9-lxnD06UoydoY8g=s88-c-k-c0x00ffffff-no-rj,46,1644
2026-08-03,YG,YG Entertainment,BABYMONSTER,12800000,9578967417,990,https://yt3.ggpht.com/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI=s88-c-k-c0x00ffffff-no-rj,11875,9877
2026-08-03,YG,YG Entertainment,AKMU,3550000,2274533394,344,https://yt3.ggpht.com/HQAdEBGy5ckY50VSIWTMgkruPbRpiqgFjxmiPMey5_B10iVma1fEL52wcNcRgxnPqtJb0V7q=s88-c-k-c0x00ffffff-no-rj,600,22
2026-08-03,YG,YG Entertainment,Taeyang,2080000,644830273,213,https://yt3.ggpht.com/xaWVFh7979ngt_atggGBY6mCwnxEHRU5Zfj7yzzKtkng4kgl9Fq-zVLz9kfb6CD_g3fQ8PNbwQ=s88-c-k-c0x00ffffff-no-rj,11,3960
2026-08-03,YG,YG Entertainment,G-Dragon,4240000,1438824848,107,https://yt3.ggpht.com/lwmgwa2stvbxCPXv0ROr1Eu54zGc9AIQ5GZVzliJoh3GIXIOEglrVDCFxHiP-Tf7Q65zbQsR=s88-c-k-c0x00ffffff-no-rj,7153,6761
2026-08-03,YG,YG Entertainment,BIGBANG,16800000,10491887229,777,https://yt3.ggpht.com/ytc/AIdro_n0J82ENLVh_wfaD7eOSjwfqloqGswqBxH4H-gg8PscRKw=s88-c-k-c0x00ffffff-no-rj,20640,486
2026-08-03,YG,(移籍報道あり),iKON,8660000,3028053568,892,https://yt3.ggpht.com/Rydo3NnLlM_EfXkaY04nhpsEzzMaEy6bzFxT2jw9axtyPkNcVOA0nZuXPGRNAF_CG5mfvQrpSw=s88-c-k-c0x00ffffff-no-rj,2156,2955
2026-08-03,YG,YG Entertainment,Lee Hi,1870000,854279332,127,https://yt3.ggpht.com/evWQ8qHLVmFsLoW7d01jzSu7ndBuY1fN56kpFVnb7ZLoNif4UNvQWjUYsx4gySr-h3bxDuISKw=s88-c-k-c0x00ffffff-no-rj,165,1166
2026-08-03,YG,THE BLACK LABEL,MEOVV,1450000,747056080,1086,https://yt3.ggpht.com/NxoBuYZdbffhyDihaiDFO_AOVsnj11EgjZKR4zGIFDSQEIijrzel3ZvE1x9MkvMsyFd1EG4ytVQ=s88-c-k-c0x00ffffff-no-rj,2705,5832
2026-08-03,SM,SM Entertainment,aespa,8780000,6487328670,1872,https://yt3.ggpht.com/ViYqIYAJTZj5RmgEdO-ob0WUtUW3uMZrLq3J7mHL0EX-VZf5KBJTid75w7Ojq5lbBTq-sHYa-pY=s88-c-k-c0x00ffffff-no-rj,10198,12066
2026-08-03,SM,SM Entertainment,NCT DREAM,7080000,2490573056,1376,https://yt3.ggpht.com/zueBt4nWmanBgh4z4W1-S5wbiOIESaXVad_TKTbeHlx97T8fKcbjyX-0iwGaPvZ8BQA1Esyybw=s88-c-k-c0x00ffffff-no-rj,1075,1480
2026-08-03,SM,SM Entertainment,NCT 127,5640000,1549923258,1025,https://yt3.ggpht.com/l9D9SH_XlAECnTVZsvo0jM2o9GKmqjOVXQAWy-Xgy2EK8WLPVSODVP3I-bowl0ys1biuTXcfmg=s88-c-k-c0x00ffffff-no-rj,1902,3411
2026-08-03,SM,SM Entertainment,RIIZE,2090000,1359813738,1989,https://yt3.ggpht.com/LYWvIaDoTwXUfcK8dwKMgFIE5R2UZjUdvCgjF0GrIW2YP46JAAwDj9BFkXbTGfCjNyuUAOVk5w=s88-c-k-c0x00ffffff-no-rj,4971,3704
2026-08-03,SM,SM Entertainment,Red Velvet,5580000,2265779088,764,https://yt3.ggpht.com/tlpg9ruan35dhpWmHD_ZmEBt-fcTnF32GHIt7Yml_pW8kpRQInrbNL9oalMHpeD7QRq2xzQY8Dg=s88-c-k-c0x00ffffff-no-rj,2901,159
2026-08-03,SM,SM Entertainment,EXO,9910000,2004154234,944,https://yt3.ggpht.com/ujB2n35HjiBrD1UHWY6aLdZJ4-g01agipoXe2NFQaAbuEhnIPnJHbrfi9ScdgawZWSuKZkPGhg=s88-c-k-c0x00ffffff-no-rj,3563,7675
2026-08-03,SM,SM Entertainment,SHINee,2630000,833191471,978,https://yt3.ggpht.com/pVXAkNhw4ebUL_F5CGQk9AuGlOXyoKUrVXlbrmtJhC4CZbE_lH6bkZLhNenIXfSZ95HkpIDLPw=s88-c-k-c0x00ffffff-no-rj,2546,4552
2026-08-03,SM,SM Entertainment,TVXQ,647000,282328248,370,https://yt3.ggpht.com/U2bnpmMomm03RUoHoUuJjE2PXthmReCUeWHfFPeXLblFrx1oZTo-BNEC5w7woOx-APRc4hVD0w=s88-c-k-c0x00ffffff-no-rj,4788,3674
2026-08-03,SM,SM Entertainment,Girls' Generation,3010000,946401594,150,https://yt3.ggpht.com/VqPhXglcZqqrNISKpJ1IFdSHBziGBVkEAy0PPuHeJJ0TqGL9hQBzZlccEsYytxQj_HPJAtJSnIg=s88-c-k-c0x00ffffff-no-rj,8560,11129
2026-08-03,SM,SM Entertainment,WayV,3600000,547360818,1146,https://yt3.ggpht.com/2vbp0NOkXjMXRQT26XzeGGeQ_15QpLhLQs5P6CtgV2Mh2jtZ-4Rmx_w4i4_1zd_iRaUt6-SL=s88-c-k-c0x00ffffff-no-rj,1312,1790
2026-08-03,SM,SM Entertainment,SUPER JUNIOR,2530000,497795912,654,https://yt3.ggpht.com/es38yq_ji8DoV2X6V09W1is4Q8ZyEmvCuQDQGX9L-Sh2EkSNTXZInT2OfeTP2BcnpB3aC41B=s88-c-k-c0x00ffffff-no-rj,3106,4652
2026-08-03,SM,SM Entertainment,NCT U,283,11683,11,https://yt3.ggpht.com/HQSXtbEvsfNxQCXo25ihfiOGYQXcAgBuA7zOkU9qHs51VsUAvl9V2scqipJGoV8-vV2VDPdFBQ=s88-c-k-c0x00ffffff-no-rj,285,638
2026-08-03,SM,SM Entertainment,NCT WISH,1510000,1165788156,1657,https://yt3.ggpht.com/6XWFHNHfwSFaQWSSYSBqlGnG7bgaKRs-zNGyolItmY_d5uymakA7vDOUKLXYn-aKZdNfwJ6AZoI=s88-c-k-c0x00ffffff-no-rj,21459,1740
2026-08-03,SM,SM Entertainment,f(x),501000,284229935,3,https://yt3.ggpht.com/ytc/AIdro_kOLgR_0hKay77NzMIBmVx06UCUGmTwPOl9J_DU-glAtmc=s88-c-k-c0x00ffffff-no-rj,1040,2754
2026-08-03,SM,SM Entertainment,Hearts2Hearts,3420000,1727878359,1145,https://yt3.ggpht.com/x3ZcA_BPmZ52K1rO0SSP1phM_4KAf1ZYsK_YMwifpl8ihif_MZ4-ylTQBdRW1TJdtHOBcpAdsw=s88-c-k-c0x00ffffff-no-rj,8048,6838
2026-08-03,HYBE,PLEDIS Entertainment,TWS,2120000,1199309696,2217,https://yt3.ggpht.com/oLineVsrAbYEfl8hC4sPloPhni_9Bza78KCAvLsU5lx7jZDW6g1qog4JogzwAnhYRh2rn0t79w=s88-c-k-c0x00ffffff-no-rj,84,2318
2026-08-03,OTHER,Starship Entertainment,IVE,5180000,4781978864,2543,https://yt3.ggpht.com/_CyiM1Ob0gRzu4d3Y4-l1vJTyZSRld8OR7oJ9PmtLNdDMtN0koRRs_asLpIEsSGmKAwEKK_CTqs=s88-c-k-c0x00ffffff-no-rj,233,10473
2026-08-03,OTHER,Starship Entertainment,KiiiKiii,525000,302856047,826,https://yt3.ggpht.com/FiX2XOR3oZDKJFJREEWlK30eZMTGLmRH8J-9XiqGIbDMo8OGviVlczUhr1EiIjdSRyVhr_1L_6c=s88-c-k-c0x00ffffff-no-rj,2862,2939
2026-08-03,OTHER,THE MUZE Entertainment,RESCENE,894000,520068660,1666,https://yt3.ggpht.com/FZA-rWIvn9keS8iE50HqS4SIMpSRBkcht4r2Cp_gw1qndscJfo_X8qbcwEETVdlMLQoQWlkC6A=s88-c-k-c0x00ffffff-no-rj,9174,6975
2026-08-03,OTHER,Cube Entertainment,i-dle,9770000,8002093826,2530,https://yt3.ggpht.com/_sDaQadipZMANZ_Otu2ZHZJIFe8BqCj8vy4oOMWGUJTGReKbxgTzGZG7LJJKoqwnC7l5QrGB=s88-c-k-c0x00ffffff-no-rj,217,6835
2026-08-03,OTHER,KQ Entertainment,ATEEZ,5220000,1957307053,2459,https://yt3.ggpht.com/M_RKZsb4YRL8uunqGIlLOT3Qd9nLMbdcdBrOyH3fOi3yLxh0YBH4pTxfydlUv2KktrcKVujzH9o=s88-c-k-c0x00ffffff-no-rj,23786,15181
2026-08-03,OTHER,High Up Entertainment,STAYC,1860000,1616021380,2398,https://yt3.ggpht.com/vKgYTLMSvA3y1J6bM5-b2VVT9CW6djwVWlZf0e_CGkoeeoJBgPROgCbbNRoCn7bEkPe3taID=s88-c-k-c0x00ffffff-no-rj,836,19
2026-08-03,OTHER,WakeOne,Kep1er,2540000,1202946474,1724,https://yt3.ggpht.com/vtGDUQofwdbgV89VQMyUlSNHYru4ioapSAgHebtc6suxoY-tyqiaWGDbrB7H-1muFhy7hDyl=s88-c-k-c0x00ffffff-no-rj,2466,3072
2026-08-03,OTHER,RBW,MAMAMOO,6840000,2987526425,1298,https://yt3.ggpht.com/V0y6r38_i7SmDNtJRg_HTwIRl6xKVAWcO-YLEDrmdyVSYa0XaYvRrJQt0SJjJYHuRda8_fGYPt0=s88-c-k-c0x00ffffff-no-rj,2183,4811
2026-08-03,OTHER,WakeOne,ZEROBASEONE,2120000,1082920178,2869,https://yt3.ggpht.com/9hZT1z1ZAfGvc1KA4KvaE9bPFias30JnBRbYDKsoYMKmchcdEw0wSEropUmYe1AEBOWKTNJFrw=s88-c-k-c0x00ffffff-no-rj,3629,3055
2026-08-03,OTHER,FNC Entertainment,P1Harmony,1740000,515476386,2024,https://yt3.ggpht.com/VwUA1yXC-RrrtLQ3GoOFt9V3DUFkjb3gpTx-fa0qmzVkUZRCrlRUMu2qaRFRJSvI9c0iWnoTxg=s88-c-k-c0x00ffffff-no-rj,884,1851
2026-08-03,OTHER,KQ Entertainment,xikers,1050000,145587226,3066,https://yt3.ggpht.com/oYRChuHXJETRXgiVk2rV-PJgcJkbaTZYQtqwlJ1gWgXd8dfpyl5_IDZZVQA4fUtnBZso92NT=s88-c-k-c0x00ffffff-no-rj,1250,970
2026-08-03,OTHER,Modhaus,tripleS,2950000,861514854,3831,https://yt3.ggpht.com/SrXXO4Xv26MfvG5zcZbhQWfTjRFwhPwwEEV8TN-vvjiTMDZJ6hCATg5-ML-bpCpSeU_jMVmiig=s88-c-k-c0x00ffffff-no-rj,1694,3205
2026-08-03,OTHER,C9 Entertainment,CIX,1000000,283998087,1011,https://yt3.ggpht.com/BjgwGDlG91ANs1sgZSKcEqV2g66QytfOh4ZdPQgl1BKs7kRtleuD5Njww4RMrgbpGBB9MvHUJw=s88-c-k-c0x00ffffff-no-rj,9,8
2026-08-03,OTHER,RBW,ONEUS,1590000,601787192,1741,https://yt3.ggpht.com/klas2-4B7OKgZUhZ-OL7UawpOzW0y3an38xLTmf-TeympyFlySD7A3RvhyGyXXpbzyZDlCZaNQ=s88-c-k-c0x00ffffff-no-rj,414,831
2026-08-03,OTHER,WakeOne,izna,2030000,573327937,1404,https://yt3.ggpht.com/GDw9Cpgb1d2ycbU2hqxd_L8XoALLk7vxhUHJvjfrIFXGDdILrNkbZMxhp9ZuNDX6Z39KJOnaCg=s88-c-k-c0x00ffffff-no-rj,1977,2454
2026-08-03,OTHER,VLAST,PLAVE,1200000,855202118,1663,https://yt3.ggpht.com/jEWIicFEI9CPa6wBLoP_txVk5J_TGJUDPRiwoupx0bEXGk_LHokQBqO82rFN_j9VuCEW_1z2tg=s88-c-k-c0x00ffffff-no-rj,,1187
2026-08-03,OTHER,Yuehua Entertainment,YENA,1260000,837450320,800,https://yt3.ggpht.com/1PO2aCez6i_TqIy1mS-h-PnvjmB46gh42Gdkj4WvGw-ZPW-irnjIGM6tNmm574COoNq398En=s88-c-k-c0x00ffffff-no-rj,2446,4358
